"","trans_id","prop_address","prop_city","prop_zip","prop_latitude","prop_longitude","prop_census","parcel_id","year","month","day","sale_price","trans_id.y","year_built","total_bedrooms","total_baths","age","prop_sqft"
"146",404430483,"215 PARK ROW","NEW YORK","10038",40.713155,-73.999291,"360610027001005",157617492,2007,"04","12",750000,"540D6509-0000-0000-8CDD-000000000000",1960,1,1,47,800
"147",404430517,"440 E 62ND ST","NEW YORK","10065",40.760953,-73.959708,"360610106022002",157616971,2007,"03","05",645840,"4B0B6509-0000-0000-8CDD-000000000000",1960,1,1,47,926
"148",404430518,"45 E 62ND ST","NEW YORK","10065",40.765372,-73.969443,"360610114011000",157617481,2007,"03","19",2550000,"490D6509-0000-0000-8CDD-000000000000",1915,3,3,92,1900
"149",404430534,"874 BROADWAY","NEW YORK","10003",40.737934,-73.989904,"360610052001002",157616935,2007,"04","11",921000,"270B6509-0000-0000-8CDD-000000000000",1900,2,1,107,1000
"150",404430537,"25 W 54TH ST","NEW YORK","10019",40.761526,-73.976155,"360610104001001",157617060,2007,"04","10",595000,"A40B6509-0000-0000-8CDD-000000000000",1939,1,1,68,800
"151",404430547,"29 W 64TH ST","NEW YORK","10023",40.771887,-73.981028,"360610149003000",157617166,2007,"04","12",683000,"0E0C6509-0000-0000-8CDD-000000000000",1938,1,1,69,800
"152",404430564,"50 SUTTON PL S","NEW YORK","10022",40.755944,-73.961923,"360610106015000",157616938,2007,"04","13",1075000,"2A0B6509-0000-0000-8CDD-000000000000",1955,2,2,52,1400
"153",404430570,"330 3RD AVE","NEW YORK","10010",40.739872,-73.982596,"360610068005001",157617279,2007,"04","13",585000,"7F0C6509-0000-0000-8CDD-000000000000",1964,1,1,43,725
"154",404430583,"1 5TH AVE","NEW YORK","10003",40.73191,-73.996392,"360610059002000",158423703,2007,"02","22",4150000,"975A7109-0000-0000-8CDD-000000000000",1927,3,3,80,1900
"155",404430591,"200 CENTRAL PARK S","NEW YORK","10019",40.7669,-73.9796,"360610137004",157617143,2007,"03","26",1185000,"F70B6509-0000-0000-8CDD-000000000000",1963,1,1.5,44,1185
"156",404430603,"201 E 79TH ST","NEW YORK","10075",40.774329,-73.957024,"360610138009000",157617133,2007,"04","03",585000,"ED0B6509-0000-0000-8CDD-000000000000",1963,1,1,44,1000
"157",404430610,"2 E 67TH ST","NEW YORK","10065",40.769065,-73.969242,"360610122003000",157616895,2007,"04","11",2.6e+07,"FF0A6509-0000-0000-8CDD-000000000000",1928,6,6.5,79,6200
"158",404430614,"782 W END AVE","NEW YORK","10025",40.796662,-73.971976,"360610187004001",157617022,2007,"04","12",773000,"7E0B6509-0000-0000-8CDD-000000000000",1930,2,1.5,77,1150
"159",404430617,"405 E 63RD ST","NEW YORK","10065",40.761943,-73.959357,"360610106021000",157617423,2007,"04","12",449000,"0F0D6509-0000-0000-8CDD-000000000000",1957,1,1,50,750
"160",404430621,"365 W 20TH ST","NEW YORK","10011",40.744377,-74.001734,"360610089001000",157617451,2007,"03","30",750000,"2B0D6509-0000-0000-8CDD-000000000000",1928,2,1,79,750
"161",404430625,"201 E 21ST ST","NEW YORK","10010",40.737591,-73.983813,"360610064002000",157616959,2007,"04","16",1240000,"3F0B6509-0000-0000-8CDD-000000000000",1962,2,2,45,1300
"162",404430630,"333 E 68TH ST","NEW YORK","10065",40.766006,-73.9593,"360610118004000",157617309,2007,"04","11",8e+05,"9D0C6509-0000-0000-8CDD-000000000000",1928,1,1,79,1240
"163",404430631,"969 PARK AVE","NEW YORK","10028",40.777889,-73.958664,"360610140006001",157616988,2007,"04","09",2437000,"5C0B6509-0000-0000-8CDD-000000000000",1911,2,2,96,1700
"164",404430658,"204 W 92ND ST","NEW YORK","10025",40.791482,-73.972567,"360610179007000",158423718,2007,"04","16",1790000,"A65A7109-0000-0000-8CDD-000000000000",1910,3,2.5,97,1860
"165",404430659,"205 W 57TH ST","NEW YORK","10019",40.76578,-73.980274,"360610137004003",157617553,2007,"04","16",670000,"910D6509-0000-0000-8CDD-000000000000",1900,1,1,107,800
"166",404430667,"308 MOTT ST","NEW YORK","10012",40.724836,-73.993925,"360610055022009",157617212,2007,"02","20",345000,"3C0C6509-0000-0000-8CDD-000000000000",1900,1,1,107,400
"167",404430695,"239 E 79TH ST","NEW YORK","10075",40.774017,-73.956287,"360610138009000",157616874,2007,"04","12",1250000,"EA0A6509-0000-0000-8CDD-000000000000",1957,2,2,50,1500
"168",404430703,"340 E 93RD ST","NEW YORK","10128",40.78131,-73.946485,"360610154003000",157617561,2007,"04","13",484000,"990D6509-0000-0000-8CDD-000000000000",1980,1,1,27,670
"169",404430713,"579 W 215TH ST","NEW YORK","10034",40.872024,-73.918951,"360610307003001",157617153,2007,"03","02",275000,"010C6509-0000-0000-8CDD-000000000000",1966,1,1,41,725
"170",404430714,"110 CENTRAL PARK S","NEW YORK","10019",40.7658,-73.977,"360610137001",157617052,2007,"04","17",4887600,"9C0B6509-0000-0000-8CDD-000000000000",1927,3,3.5,80,2391
"171",404430718,"315 E 68TH ST","NEW YORK","10065",40.766163,-73.959671,"360610118004000",157617535,2007,"04","11",650000,"7F0D6509-0000-0000-8CDD-000000000000",1931,1,1,76,850
"172",404430722,"160 W 85TH ST","NEW YORK","10024",40.786338,-73.974307,"360610169003001",157617203,2007,"04","17",660000,"330C6509-0000-0000-8CDD-000000000000",1950,1,1,57,800
"173",404430728,"159 MADISON AVE","NEW YORK","10016",40.74668,-73.983542,"360610074002001",157617141,2007,"04","13",520000,"F50B6509-0000-0000-8CDD-000000000000",1912,1,1,95,700
"174",404430736,"201 W 70TH ST","NEW YORK","10023",40.7777,-73.9833,"360610159007",157617327,2007,"04","17",560000,"AF0C6509-0000-0000-8CDD-000000000000",1971,1,1,36,600
"175",404430737,"530 E 86TH ST","NEW YORK","10028",40.775545,-73.946581,"360610144011000",157617359,2007,"04","04",4650000,"CF0C6509-0000-0000-8CDD-000000000000",1928,3,3,79,3000
"176",404430749,"240 E 35TH ST","NEW YORK","10016",40.745736,-73.976453,"360610078004002",157617476,2007,"02","23",497000,"440D6509-0000-0000-8CDD-000000000000",1955,1,1,52,700
"177",404430753,"55 HUDSON ST","NEW YORK","10013",40.717465,-74.009207,"360610039004008",157617315,2007,"03","14",1800000,"A30C6509-0000-0000-8CDD-000000000000",1900,3,2,107,1610
"178",404430810,"418 E 59TH ST","NEW YORK","10022",40.759282,-73.961542,"360610106011000",157616894,2007,"04","18",2050000,"FE0A6509-0000-0000-8CDD-000000000000",1988,3,3,19,1800
"179",404430872,"50 LEXINGTON AVE","NEW YORK","10010",40.740557,-73.984187,"360610068001003",157617237,2007,"04","20",815000,"550C6509-0000-0000-8CDD-000000000000",1987,1,2,20,900
"180",404430901,"141 WOOSTER ST","NEW YORK","10012",40.72572,-74.000029,"360610049001000",157617235,2007,"03","22",1585000,"530C6509-0000-0000-8CDD-000000000000",1910,1,2,97,1200
"181",404430903,"7 E 14TH ST","NEW YORK","10003",40.736019,-73.993269,"360610052002006",157617419,2007,"04","05",7e+05,"0B0D6509-0000-0000-8CDD-000000000000",1965,1,1,42,815
"182",404430904,"70 RIVERSIDE DR","NEW YORK","10024",40.785003,-73.982379,"360610167002000",157616917,2007,"04","11",1092000,"150B6509-0000-0000-8CDD-000000000000",1951,2,2,56,1250
"183",404430914,"930 SAINT NICHOLAS AVE","NEW YORK","10032",40.831979,-73.940825,"360610239001002",157617413,2007,"04","16",314340,"050D6509-0000-0000-8CDD-000000000000",1910,2,1,97,700
"184",404430919,"70 PARK TER W","NEW YORK","10034",40.871198,-73.917277,"360610307002001",157616906,2007,"04","19",367500,"0A0B6509-0000-0000-8CDD-000000000000",1939,2,1,68,975
"185",404430920,"1223 LEXINGTON AVE","NEW YORK","10028",40.777599,-73.956763,"360610140001000",157617268,2007,"04","19",696465,"740C6509-0000-0000-8CDD-000000000000",1961,1,1.5,46,950
"186",404430939,"250 W 94TH ST","NEW YORK","10025",40.793639,-73.97379,"360610179004000",157616964,2007,"04","11",1725000,"440B6509-0000-0000-8CDD-000000000000",1925,2,3,82,1850
"187",404430956,"160 RIVERSIDE DR","NEW YORK","10024",40.791369,-73.979042,"360610175001003",157617059,2007,"04","13",1460000,"A30B6509-0000-0000-8CDD-000000000000",1923,2,2,84,1400
"188",404430964,"211 E 35TH ST","NEW YORK","10016",40.746323,-73.977096,"360610078004000",157617525,2007,"03","29",520000,"750D6509-0000-0000-8CDD-000000000000",1929,1,1,78,700
"189",404430979,"105 W 13TH ST","NEW YORK","10011",40.736918,-73.997559,"360610071001000",157617255,2007,"04","18",685000,"670C6509-0000-0000-8CDD-000000000000",1961,1,1,46,800
"190",404431008,"30 BEEKMAN PL","NEW YORK","10022",40.753554,-73.964839,"360610086034002",157617374,2007,"04","16",850000,"DE0C6509-0000-0000-8CDD-000000000000",1931,2,2,76,1500
"191",404431030,"118 SUFFOLK ST","NEW YORK","10002",40.718965,-73.985902,"360610014021000",157617155,2007,"04","24",625000,"030C6509-0000-0000-8CDD-000000000000",1910,1,1,97,650
"192",404431036,"39 E 12TH ST","NEW YORK","10003",40.733805,-73.992138,"360610061003002",157617272,2007,"04","19",957100,"780C6509-0000-0000-8CDD-000000000000",1900,1,1,107,950
"193",404431038,"12 BANK ST","NEW YORK","10014",40.736966,-74.001873,"360610077005002",157616999,2007,"04","19",667000,"670B6509-0000-0000-8CDD-000000000000",1910,1,1,97,600
"194",404431039,"333 E 46TH ST","NEW YORK","10017",40.752152,-73.969436,"360610090003001",157617016,2007,"03","07",925000,"780B6509-0000-0000-8CDD-000000000000",1959,2,2,48,1400
"195",404431047,"250 E 87TH ST","NEW YORK","10128",40.778815,-73.952244,"360610146022000",157616949,2007,"03","28",385000,"350B6509-0000-0000-8CDD-000000000000",1970,1,1,37,650
"196",404431056,"245 E 54TH ST","NEW YORK","10022",40.758013,-73.967815,"360610108007002",157617399,2007,"04","13",520000,"F70C6509-0000-0000-8CDD-000000000000",1977,1,1,30,750
"197",404440226,"61 JANE ST","NEW YORK","10014",40.738276,-74.005943,"360610079004004",157619010,2008,"02","13",1525000,"42136509-0000-0000-8CDD-000000000000",1963,2,2,45,1250
"198",404440227,"12 E 97TH ST","NEW YORK","10029",40.788272,-73.954907,"360610160021001",157619065,2008,"02","12",616000,"79136509-0000-0000-8CDD-000000000000",1926,1,1,82,625
"199",404440279,"310 RIVERSIDE DR","NEW YORK","10025",40.800393,-73.971209,"360610191002000",157619092,2008,"02","21",660000,"94136509-0000-0000-8CDD-000000000000",1929,1,1,79,615
"200",404440281,"425 E 58TH ST","NEW YORK","10022",40.75883,-73.961694,"360610106011000",157619334,2008,"02","21",2250000,"86146509-0000-0000-8CDD-000000000000",1975,2,2.5,33,1800
"201",404440289,"201 E 15TH ST","NEW YORK","10003",40.734027,-73.986418,"360610048003001",157619015,2007,"12","11",390000,"47136509-0000-0000-8CDD-000000000000",1960,1,1,47,750
"202",404440296,"500 GRAND ST","NEW YORK","10002",40.7147,-73.9821,"360610012002",157619325,2008,"01","30",415000,"7D146509-0000-0000-8CDD-000000000000",1949,1,1,59,750
"203",404440297,"568 GRAND ST","NEW YORK","10002",40.713951,-73.979417,"360610010011007",157619169,2008,"01","31",435000,"E1136509-0000-0000-8CDD-000000000000",1955,1,1,53,800
"204",404440298,"24 BENNETT AVE","NEW YORK","10033",40.851521,-73.936317,"360610273004000",157618919,2008,"02","22",862500,"E7126509-0000-0000-8CDD-000000000000",1920,5,2,88,1830
"205",404440364,"47 E 87TH ST","NEW YORK","10128",40.781557,-73.957999,"360610150022000",157619339,2008,"02","22",775000,"8B146509-0000-0000-8CDD-000000000000",1948,1,1,60,1000
"206",404440394,"720 GREENWICH ST","NEW YORK","10014",40.734591,-74.007269,"360610075001000",157619011,2008,"02","19",737000,"43136509-0000-0000-8CDD-000000000000",1930,1,1,78,690
"207",404440404,"300 E 74TH ST","NEW YORK","10021",40.769932,-73.957329,"360610126006000",157619184,2008,"02","25",1522283,"F0136509-0000-0000-8CDD-000000000000",1967,2,2,41,1368
"208",404440411,"155 E 49TH ST","NEW YORK","10017",40.755624,-73.971861,"360610100002006",157619368,2008,"02","25",369000,"A8146509-0000-0000-8CDD-000000000000",1924,0,1,84,500
"209",404440424,"7 E 14TH ST","NEW YORK","10003",40.736019,-73.993269,"360610052002006",157619119,2008,"02","25",710000,"AF136509-0000-0000-8CDD-000000000000",1965,1,1,43,815
"210",404440442,"107 W 86TH ST","NEW YORK","10024",40.786749,-73.972422,"360610173001000",157619385,2008,"02","28",5e+05,"B9146509-0000-0000-8CDD-000000000000",1929,1,1,79,625
"211",404440449,"100 W 57TH ST","NEW YORK","10019",40.764271,-73.977441,"360610137005000",157619365,2008,"02","27",630000,"A5146509-0000-0000-8CDD-000000000000",1962,1,1,46,950
"212",404440467,"1725 YORK AVE","NEW YORK","10128",40.778379,-73.945538,"360610152005000",157618933,2008,"02","11",3600000,"F5126509-0000-0000-8CDD-000000000000",1971,5,5,37,3630
"213",404440468,"220 E 73RD ST","NEW YORK","10021",40.77008,-73.959646,"360610126001001",157619338,2008,"02","12",350000,"8A146509-0000-0000-8CDD-000000000000",1932,4,4.5,76,2550
"214",404440470,"425 PARK AVE S","NEW YORK","10016",40.744041,-73.983349,"360610072003001",157618888,2008,"02","14",710000,"C8126509-0000-0000-8CDD-000000000000",1927,1,1.5,81,1000
"215",404440479,"457 W 57TH ST","NEW YORK","10019",40.768717,-73.987237,"360610139001000",157619194,2008,"02","27",539000,"FA136509-0000-0000-8CDD-000000000000",1930,1,1,78,730
"216",404440489,"70 RIVERSIDE DR","NEW YORK","10024",40.785003,-73.982379,"360610167002000",157619351,2008,"02","26",975000,"97146509-0000-0000-8CDD-000000000000",1951,2,2,57,1150
"217",404440491,"200 W 86TH ST","NEW YORK","10024",40.787634,-73.975262,"360610171001000",157619308,2008,"02","25",1260000,"6C146509-0000-0000-8CDD-000000000000",1931,2,2,77,1300
"218",404440504,"137 E 66TH ST","NEW YORK","10065",40.766452,-73.964269,"360610120001001",157618916,2008,"02","25",2435000,"E4126509-0000-0000-8CDD-000000000000",1918,3,3,90,2100
"219",404440506,"201 E 37TH ST","NEW YORK","10016",40.747678,-73.976479,"360610078002002",157618941,2008,"02","28",1215000,"FD126509-0000-0000-8CDD-000000000000",1960,2,2,48,1350
"220",404440538,"245 E 24TH ST","NEW YORK","10010",40.73918,-73.981538,"360610066005000",157619192,2008,"02","15",545000,"F8136509-0000-0000-8CDD-000000000000",1963,1,1,45,700
"221",404440560,"148 W 16TH ST","NEW YORK","10011",40.739147,-73.997341,"360610081003000",157619095,2008,"02","27",460000,"97136509-0000-0000-8CDD-000000000000",1920,1,1,88,650
"222",404440568,"254 WEST25TH ST","NEW YORK","10001",40.7507,-73.9975,"36061010300",157619071,2008,"02","14",650000,"7F136509-0000-0000-8CDD-000000000000",1925,1,1,83,675
"223",404440574,"565 W END AVE","NEW YORK","10024",40.78993,-73.977297,"360610175002000",157619020,2008,"02","15",2350000,"4C136509-0000-0000-8CDD-000000000000",1938,2,2,70,1550
"224",404440575,"410 CENTRAL PARK W","NEW YORK","10025",40.794797,-73.962605,"360610189002002",157619004,2008,"02","14",630000,"3C136509-0000-0000-8CDD-000000000000",1929,1,1,79,850
"225",404440618,"61 JANE ST","NEW YORK","10014",40.738276,-74.005943,"360610079004004",157619172,2008,"03","03",879000,"E4136509-0000-0000-8CDD-000000000000",1963,1,1,45,765
"226",404440620,"520 E 76TH ST","NEW YORK","10021",40.769071,-73.951345,"360610132007001",157619177,2008,"02","29",507500,"E9136509-0000-0000-8CDD-000000000000",1964,1,1,44,800
"227",404440623,"32 W 40TH ST","NEW YORK","10018",40.75253,-73.982985,"360610084002000",157619220,2008,"02","27",690000,"14146509-0000-0000-8CDD-000000000000",1907,1,1,101,750
"228",404440695,"1 GRAMERCY PARK W","NEW YORK","10003",40.738476,-73.986669,"360610050001002",157619120,2008,"02","13",1425000,"B0136509-0000-0000-8CDD-000000000000",1918,1,1,90,650
"229",404440699,"7 E 14TH ST","NEW YORK","10003",40.736019,-73.993269,"360610052002006",157619031,2008,"02","20",610000,"57136509-0000-0000-8CDD-000000000000",1965,1,1,43,580
"230",404440702,"604-607 RIVERSIDE DR","NEW YORK","10031",40.8226,-73.956017,"360610223013000",157618934,2008,"02","13",240000,"F6126509-0000-0000-8CDD-000000000000",1904,1,1,104,700
"231",404440725,"431 E 82ND ST","NEW YORK","10028",40.774089,-73.950405,"360610136001001",157619247,2008,"02","28",530000,"2F146509-0000-0000-8CDD-000000000000",1910,1,1,98,750
"232",404440731,"61 E 77TH ST","NEW YORK","10075",40.774933,-73.962547,"360610142003001",157619022,2008,"03","04",515000,"4E136509-0000-0000-8CDD-000000000000",1920,1,1,88,650
"233",404440816,"52 RIVERSIDE DR","NEW YORK","10024",40.783889,-73.983549,"360610163001005",157618945,2008,"03","04",425000,"01136509-0000-0000-8CDD-000000000000",1926,1,1,82,675
"234",404440822,"210 E 15TH ST","NEW YORK","10003",40.733744,-73.986493,"360610048004000",157619329,2008,"03","04",740000,"81146509-0000-0000-8CDD-000000000000",1963,1,1,45,750
"235",404440837,"39 5TH AVE","NEW YORK","10003",40.733727,-73.995067,"360610061001003",157618937,2008,"03","03",1200000,"F9126509-0000-0000-8CDD-000000000000",1922,1,1,86,850
"236",404440848,"311 E 71ST ST","NEW YORK","10021",40.768078,-73.958384,"360610126005000",157619200,2008,"03","07",995000,"00146509-0000-0000-8CDD-000000000000",1962,2,2,46,1230
"237",404440872,"565 W END AVE","NEW YORK","10024",40.78993,-73.977297,"360610175002000",157619127,2008,"03","05",2050000,"B7136509-0000-0000-8CDD-000000000000",1938,3,3,70,1850
"238",404440887,"16 HUDSON ST","NEW YORK","10013",40.716461,-74.008988,"360610033003023",157619081,2008,"03","05",2109750,"89136509-0000-0000-8CDD-000000000000",1915,3,2,93,1860
"239",404440898,"28 E 21ST ST","NEW YORK","10010",40.738203,-73.985263,"360610068003000",157614140,2008,"03","03",828500,"3C006509-0000-0000-8CDD-000000000000",1925,1,1,83,700
"240",404440901,"82 IRVING PL","NEW YORK","10003",40.737143,-73.986263,"360610050001004",157619096,2008,"03","10",1975000,"98136509-0000-0000-8CDD-000000000000",1950,2,3,58,1700
"241",404440910,"7 E 14TH ST","NEW YORK","10003",40.736019,-73.993269,"360610052002006",157619173,2008,"02","21",505000,"E5136509-0000-0000-8CDD-000000000000",1965,1,1,43,600
"242",404440931,"854 W 181ST ST","NEW YORK","10033",40.851187,-73.939932,"360610265001000",157618956,2008,"03","05",367000,"0C136509-0000-0000-8CDD-000000000000",1909,1,1,99,700
"243",404440978,"211 CENTRAL PARK W","NEW YORK","10024",40.782486,-73.971591,"360610165001000",157618927,2008,"01","29",3900000,"EF126509-0000-0000-8CDD-000000000000",1929,2,2,79,2300
"244",404441023,"345 E 73RD ST","NEW YORK","10021",40.769144,-73.956685,"360610126006000",157619063,2008,"02","26",760000,"77136509-0000-0000-8CDD-000000000000",1961,2,1,47,1000
"245",404441070,"407 E 91ST ST","NEW YORK","10128",40.780065,-73.94666,"360610152003000",157618989,2008,"03","10",1450000,"2D136509-0000-0000-8CDD-000000000000",1901,3,2,107,1600
"246",404441078,"10 GRACIE SQ","NEW YORK","10028",40.7731,-73.945,"360610136005",157619406,2008,"03","11",9550000,"CE146509-0000-0000-8CDD-000000000000",1930,4,5,78,5000
"247",404441083,"935 PARK AVE","NEW YORK","10028",40.776727,-73.959514,"360610140005001",157619405,2008,"02","29",2100000,"CD146509-0000-0000-8CDD-000000000000",1924,2,2,84,1450
"248",404441111,"130 W 67TH ST","NEW YORK","10023",40.774737,-73.982706,"360610153004001",157619366,2008,"03","06",630000,"A6146509-0000-0000-8CDD-000000000000",1975,1,1,33,680
"249",404441120,"116 E 63RD ST","NEW YORK","10065",40.764989,-73.96734,"360610114022000",157619296,2008,"01","15",1700000,"60146509-0000-0000-8CDD-000000000000",1920,2,2,88,1250
"250",404441122,"35 SUTTON PL","NEW YORK","10022",40.7582,-73.9598,"360610106016",157618930,2008,"02","14",2250000,"F2126509-0000-0000-8CDD-000000000000",1960,3,3,48,2000
"251",404441128,"600 W END AVE","NEW YORK","10024",40.790867,-73.976201,"360610175004000",157618929,2008,"02","28",715000,"F1126509-0000-0000-8CDD-000000000000",1910,1,1,98,743
"252",404441132,"25 SUTTON PL S","NEW YORK","10022",40.756377,-73.961179,"360610106016005",157619241,2008,"02","29",1300000,"29146509-0000-0000-8CDD-000000000000",1959,2,2,49,1450
